date,num_employees,country,industry_code,amount_A,amount_B,amount_C,A_score,B_score,C_score,bankrupt
2019-02-15,458,US,44,1023.19,773.38,516.34,2,2,2,False
2019-02-15,18,TR,7,560.1,1111.86,1672.78,3,3,3,False
2019-02-15,149232,US,84,1026.25,773.72,513.89,3,3,3,True
2019-02-15,35,EN,34,5127.84,5092.01,5087.64,2,2,2,False
2019-02-15,136435,CN,43,23032.48,17191.65,11404.83,3,3,3,False
2019-02-15,75822,NL,17,1962.44,7859.7,11673.47,3,1,3,False
2019-02-15,681,NL,46,5406.17,10765.4,21573.12,3,3,3,False
2019-02-15,13,EN,24,204.31,407.43,609.21,4,4,4,False
2019-02-15,4218,CN,40,79196.7,39876.6,19793.55,3,3,3,False
2019-02-15,25565,US,4,153.03,605.88,910.5,4,2,4,True
2019-02-15,219,EN,63,571.8,575.07,568.02,3,3,3,False
2019-02-15,27,TR,61,4254.51,4217.39,4250.03,3,3,3,False
2019-02-15,15283,US,71,295.17,588.25,896.04,2,2,2,True
2019-02-15,702,TR,86,600.16,598.21,597.19,3,3,3,False
2019-02-15,20,TR,2,336.89,677.91,1015.05,3,3,3,False
2019-02-15,88838,US,36,4031.34,4006.37,3981.58,4,4,4,False
2019-02-15,87316,TR,94,21213.89,15793.05,10475.4,4,4,4,False
2019-02-15,91,NL,92,7929.18,3941.8,1984.66,3,3,3,True
2019-02-15,12,US,40,201.58,808.89,1222.46,3,3,3,False
2019-02-15,1948,EN,19,2168.42,4283.98,6382.76,4,4,4,False
2019-02-15,55,NL,66,260.66,514.45,1041.64,3,3,3,True
2019-02-15,12,EN,86,2004.46,8035.78,12187.81,2,2,2,False
2019-02-15,44440,CN,39,249.69,507.66,1006.11,4,4,4,True
2019-02-15,159127,EN,84,261.07,1041.19,1563.67,5,5,5,True
2019-02-15,77,US,76,7852.7,15646.07,23513.91,3,3,3,False
2019-02-15,7617,EN,7,517.15,508.24,514.53,5,4,5,False
2019-02-15,12,CN,4,37404.54,28216.37,18738.96,3,3,3,False
2019-02-15,94,TR,24,15028.56,15045.24,14985.06,1,1,1,False
2019-02-15,13,US,38,22612.95,23087.32,22933.32,3,3,3,False
2019-02-15,11,NL,36,1626.13,814.98,406.49,4,4,4,False
2019-02-15,1180,NL,4,213.69,870.21,1287.76,3,3,3,False
2019-02-15,15139,EN,7,319.39,632.45,959.63,1,1,1,False
2019-02-15,239,NL,3,320.19,644.86,1287.31,1,1,1,False
2019-02-15,549,CN,40,213.8,426.62,847.7,4,4,4,False
2019-02-15,35,NL,59,3110.31,6249.61,9353.35,4,4,4,False
2019-02-15,6891,EN,53,7587.61,30579.37,45636.22,2,2,2,False
2019-02-15,86,NL,21,11631.63,8787.99,5801.82,3,3,3,False
2019-02-15,12,TR,77,57425.05,,14370.14,5,5,5,False
2019-02-15,17,TR,18,4177.18,3168.36,2092.53,3,3,3,False
2019-02-15,14,NL,76,1080.04,545.65,273.47,2,2,2,True
2019-02-15,196,US,98,648.74,1295.02,2613.59,5,5,5,False
2019-02-15,12,NL,67,2537.69,5140.98,7606.38,3,3,,False
2019-02-15,15969,TR,32,244.22,489.1,728.44,3,3,3,True
2019-02-15,53973,TR,21,22152.42,22273.47,21984.23,1,1,1,True
2019-02-15,29,CN,64,233.17,468.81,703.19,3,3,3,False
2019-02-15,349,EN,10,2057.42,4140.18,8230.57,4,4,4,False
2019-02-15,517,CN,15,359.91,715.08,1076.85,4,4,4,False
2019-02-15,135956,US,67,451.53,1795.2,2687.85,3,3,3,False
2019-02-15,12,EN,92,959.11,956.74,967.9,4,4,4,False
2019-02-15,3034,NL,43,150.32,299.66,604.86,3,3,3,False
2019-02-15,73,NL,87,1702.87,3417.19,6806.17,4,4,4,False
2019-02-15,422,US,8,583.3,590.18,585.19,1,1,1,False
2019-02-15,23,TR,71,330.81,1324.63,1964.1,2,2,2,False
2019-02-15,16,NL,77,875.7,1734.71,2652.2,4,4,4,False
2019-02-15,28,CN,78,2080.91,1050.34,522.12,2,2,2,False
2019-02-15,12,TR,61,1801.47,3589.04,7186.63,2,2,2,False
2019-02-15,38,NL,85,7536.74,5630.74,3777.06,1,1,1,False
2019-02-16,3970,TR,14,1356.08,5406.46,8173.8,3,3,3,False
2019-02-16,2494,EN,5,1218.29,2426.67,4873.33,1,1,1,False
2019-02-16,785,NL,0,9226.98,18368.58,27838.72,3,3,3,False
2019-02-16,11,NL,19,19676.3,19489.5,19728.37,5,5,5,False
2019-02-16,14,TR,35,562.75,1113.21,2234.0,4,4,4,False
2019-02-16,24706,EN,1,3287.26,1647.25,814.45,1,1,1,True
2019-02-16,36,CN,69,25163.42,25039.95,25198.91,2,2,2,False
2019-02-16,56758,EN,1,578.73,1168.61,2321.28,2,2,2,False
2019-02-16,36128,CN,2,2351.58,1172.45,589.29,1,1,1,False
2019-02-16,16,US,6,8240.56,6149.95,4144.89,2,1,2,False
2019-02-16,47955,EN,83,1098.19,4390.29,6581.81,5,5,5,False
2019-02-16,1880,CN,63,551.77,552.72,552.17,3,3,3,True
2019-02-16,1936,TR,40,8522.39,6404.97,4279.93,3,3,5,False
2019-02-16,27792,CN,53,27108.48,27058.73,26955.23,,3,3,False
2019-02-16,139,US,40,2111.88,1606.05,1060.49,4,4,4,False
2019-02-16,6799,CN,4,1294.11,974.3,646.73,4,4,4,True
2019-02-16,3030,EN,88,503.33,1010.48,2000.4,5,5,5,False
2019-02-16,10499,CN,81,217.0,434.57,655.86,2,2,2,False
2019-02-16,2768,EN,62,1763.62,1321.32,884.44,3,3,3,False
2019-02-16,12,US,0,228.8,455.03,681.86,3,3,3,False
2019-02-16,43,CN,24,8333.71,8413.66,8293.31,3,3,5,False
2019-02-16,79156,CN,80,1062.04,1062.46,1070.74,5,4,4,True
2019-02-16,24,US,45,1444.26,5774.27,8634.0,2,2,2,False
2019-02-19,299,CN,14,16218.26,16204.05,16249.0,4,4,,False
2019-02-19,82,EN,68,1796.61,3581.86,5354.63,2,2,2,False
2019-02-19,12,NL,16,5907.88,11880.97,17984.62,4,4,4,False
2019-02-19,18,NL,20,6631.05,13288.37,26550.19,4,2,4,False
2019-02-19,41,EN,52,355.4,706.1,1057.63,4,4,4,False
2019-02-19,269,CN,54,1811.23,1372.71,906.34,2,3,3,True
2019-02-19,36118,EN,86,1159.68,574.82,287.44,3,3,3,False
2019-02-19,496,US,9,2497.25,1853.44,1229.08,4,4,4,False
2019-02-19,2507,EN,80,1117.17,554.12,279.64,3,3,3,True
2019-02-19,175,NL,56,6319.93,3132.33,1566.29,2,2,2,False
2019-02-19,34236,TR,64,3026.82,12167.31,18086.62,4,4,4,False
2019-02-19,2849,US,36,4615.52,2330.76,1144.7,3,3,3,False
2019-02-19,12,CN,6,2232.96,4507.23,8994.64,3,3,3,False
2019-02-19,317,EN,75,419.88,841.06,1263.09,5,5,5,False
2019-02-19,20481,US,39,515.5,1034.94,1564.32,2,2,2,False
2019-02-19,6669,NL,49,17180.05,12848.97,8525.23,3,3,3,False
2019-02-19,52256,CN,0,1092.29,2186.41,3261.95,3,3,3,False
2019-02-19,25,EN,19,614.53,611.48,614.27,4,4,4,False
2019-02-19,123765,EN,30,592.23,588.08,596.66,3,3,3,False
2019-02-19,40,CN,67,999.85,3988.89,5921.09,3,3,3,False
2019-02-19,11,TR,89,183.42,732.62,1105.9,3,3,3,False
2019-02-19,393,TR,11,438.84,864.32,1285.45,2,2,2,False
2019-02-19,13,US,21,35036.54,26041.25,17401.98,3,3,3,False
2019-02-19,3563,EN,0,3577.23,7255.72,10789.11,3,3,3,False
2019-02-19,49359,US,0,576.54,582.66,581.52,2,2,2,False
2019-02-19,63340,CN,2,6305.91,3127.12,1562.32,4,4,4,False
2019-02-19,1467,US,75,4038.29,8078.02,12194.66,3,3,3,False
2019-02-19,625,EN,20,1610.59,3226.18,4878.6,3,3,3,False
2019-02-19,151442,TR,12,3234.03,1607.32,809.57,2,2,2,True
2019-02-19,1056,TR,60,987.96,749.18,491.4,1,1,1,True
2019-02-19,68162,CN,12,32241.39,16030.93,7979.73,5,5,5,False
2019-02-19,59832,NL,81,1666.88,1680.65,1675.23,5,5,5,False
2019-02-19,42,US,32,328.98,1319.66,1983.38,4,4,4,False
2019-02-19,11,CN,5,5237.98,3914.52,2599.33,3,3,3,False
2019-02-19,204,TR,24,233.05,935.28,1378.67,4,4,4,False
2019-02-19,30846,EN,22,189.09,761.89,1138.43,4,4,4,False
2019-02-19,22789,EN,87,1876.17,932.08,468.13,2,2,2,True
2019-02-19,1409,NL,25,23422.54,23754.19,23617.81,3,3,3,False
2019-02-19,16,NL,3,4522.77,4531.91,4500.39,5,5,5,False
2019-02-19,13,TR,34,33995.68,34328.22,34023.28,2,2,2,False
2019-02-19,94493,NL,74,5456.48,2730.93,1343.04,4,3,3,True
2019-02-19,167,NL,99,253.89,507.97,752.65,3,3,3,False
2019-02-19,2397,EN,24,7334.56,14439.34,28954.85,3,3,3,False
2019-02-19,52604,US,19,3204.95,2401.52,1610.22,3,3,3,False
2019-02-19,34166,EN,0,145.86,584.59,871.94,3,3,3,False
2019-02-19,910,EN,93,9911.96,4975.07,2483.35,3,3,3,False
2019-02-19,358,TR,67,612.39,2453.46,3673.32,2,2,2,False
2019-02-19,6799,TR,22,187.03,749.87,1120.72,4,4,4,False
2019-02-19,76,US,98,3118.33,12543.9,18749.81,3,1,3,False
2019-02-19,1826,CN,21,894.91,668.86,448.12,5,5,5,True
2019-02-19,11,NL,94,1326.84,2647.45,5268.2,2,2,2,False
2019-02-19,19776,NL,61,2356.71,1170.47,592.65,2,2,2,True
2019-02-19,158966,EN,0,2806.77,5642.42,11192.1,3,3,3,False
2019-02-19,94521,EN,58,,5667.78,3795.7,3,3,3,False
2019-02-20,85,US,67,200.81,402.42,791.47,2,2,2,False
2019-02-20,595,NL,18,169.16,674.94,1013.0,3,3,3,False
2019-02-20,27,EN,29,10294.2,20445.2,30712.64,3,3,3,False
2019-02-20,47,EN,0,41064.79,20279.22,10143.53,1,1,1,False
2019-02-20,251,TR,47,11596.45,5862.74,2892.23,4,4,4,False
2019-02-20,7834,CN,18,30805.62,30301.98,30600.8,5,5,5,False
2019-02-20,11,US,51,1878.12,1400.31,939.33,2,2,3,False
2019-02-20,122,CN,84,1810.44,908.28,453.22,4,4,4,False
2019-02-20,804,CN,21,9226.67,18728.54,37696.82,3,3,3,False
2019-02-20,23,US,49,23240.86,11609.11,5838.79,3,3,3,False
2019-02-20,12,NL,65,135.16,539.0,808.2,4,4,4,False
2019-02-20,658,EN,5,1142.42,2240.32,3406.95,2,2,2,False
2019-02-20,2118,US,63,947.5,3769.41,5654.41,4,4,4,False
2019-02-20,2200,EN,20,685.59,1379.57,2041.31,2,2,2,False
2019-02-20,82,TR,96,7217.2,14371.45,21426.45,5,5,5,False
2019-02-20,27,CN,18,5874.49,23268.22,34957.07,3,3,3,False
2019-02-20,24,TR,90,526.76,1063.97,2130.89,2,2,2,False
2019-02-20,11,CN,36,872.67,650.38,432.93,2,2,2,False
2019-02-20,19,NL,62,3273.43,13122.95,19745.04,4,4,4,False
2019-02-20,18468,US,28,116.73,463.56,700.88,3,3,3,False
2019-02-20,11,NL,59,34037.0,16902.07,8508.86,5,5,5,False
2019-02-20,11,CN,91,902.88,1808.84,3618.08,3,3,3,False
2019-02-20,14,TR,33,4547.24,3389.2,2270.58,3,3,3,False
2019-02-20,164,CN,0,2878.85,2186.29,1451.96,4,4,4,False
2019-02-20,64,NL,47,5110.52,10202.26,15274.89,2,2,2,False
2019-02-20,18,NL,88,27027.22,13437.08,6782.54,2,2,2,False
2019-02-20,13,TR,20,25420.41,25666.69,25550.04,1,1,1,False
2019-02-20,78157,TR,33,17137.12,17019.7,17151.77,2,2,2,False
2019-02-20,56116,NL,25,16440.78,8117.17,4044.17,2,2,2,True
2019-02-20,10548,CN,35,1387.06,1030.24,693.89,2,2,2,False
2019-02-20,30,CN,98,501.86,503.1,504.66,3,3,3,False
2019-02-20,58,US,22,578.09,2323.44,3465.84,3,3,3,False
2019-02-20,2961,NL,80,1083.97,4340.04,6503.81,2,2,2,True
2019-02-20,43,US,46,1463.84,1452.29,1456.69,3,3,3,False
2019-02-20,592,NL,75,2867.42,5733.47,11542.02,3,2,2,False
2019-02-20,2488,US,43,850.52,1711.42,2551.37,5,5,5,False
2019-02-20,517,EN,19,3591.74,7160.05,10783.97,1,1,1,False
2019-02-20,152,CN,26,22264.32,11170.54,5541.44,5,5,5,False
2019-02-20,75,CN,60,2275.21,1135.66,572.0,3,3,3,False
2019-02-20,11314,EN,36,16451.29,8204.67,4130.93,4,4,4,False
2019-02-20,7110,TR,83,58951.66,29524.68,14567.58,2,2,2,False
2019-02-20,4260,EN,51,3597.88,1790.39,908.61,2,2,2,False
2019-02-20,99,CN,74,3151.66,2357.89,1576.68,5,5,5,False
2019-02-20,11045,NL,91,158.98,316.04,636.72,3,3,3,False
2019-02-20,97982,US,61,25291.83,25221.55,25185.8,3,3,3,True
2019-02-20,3906,CN,65,6130.91,12214.77,18238.44,5,5,5,False
2019-02-20,143,EN,23,5071.79,3835.45,2536.92,3,3,3,False
2019-02-20,14164,NL,79,3313.69,1632.86,819.93,2,2,2,True
2019-02-20,1507,CN,11,724.22,1465.57,2181.81,3,3,3,False
2019-02-20,37511,EN,15,148.9,595.55,887.45,3,3,3,False
2019-02-20,5219,CN,35,1234.14,611.81,306.58,4,4,4,False
2019-02-20,10301,EN,1,22023.47,22000.44,22134.22,5,5,5,False
2019-02-20,3018,EN,88,38471.8,19130.93,9578.76,3,3,3,False
2019-02-20,13,CN,61,66396.52,32977.66,16591.04,4,4,4,False
2019-02-20,347,NL,63,1531.25,6158.39,9211.22,3,3,3,False
2019-02-20,11,CN,28,12405.53,6170.98,3104.11,4,4,4,False
2019-02-20,224,CN,91,4133.47,3100.77,2070.55,2,2,2,False
2019-02-20,5426,NL,73,548.79,1096.62,2200.64,3,3,3,False
2019-02-20,166,CN,86,2621.72,1306.39,652.95,1,1,1,False
2019-02-20,11,US,95,4000.73,8021.7,15875.65,3,3,3,False
2019-02-20,94,US,30,830.77,627.12,418.48,2,2,2,False
2019-02-20,12,US,82,697.49,1371.81,2771.36,5,5,5,False
2019-02-20,11707,EN,14,1155.5,1161.37,1145.63,3,3,3,False
2019-02-20,12159,TR,54,2025.1,4035.8,6105.26,4,3,3,True
2019-02-20,15949,CN,32,414.38,1655.66,2466.3,5,5,5,False
2019-02-20,11,TR,80,4569.45,9049.15,13507.08,3,3,3,False
2019-02-20,11,US,51,220.46,881.81,1325.67,3,3,3,False
2019-02-20,51102,NL,99,553.81,1118.26,1662.13,1,1,1,False
2019-02-20,14,US,19,1657.57,1671.65,1676.21,4,4,4,False
2019-02-20,3115,CN,72,5863.98,5762.15,5801.39,2,2,2,False
2019-02-20,13990,TR,37,5131.27,5084.25,5094.82,4,4,4,False
2019-02-20,225,TR,2,5204.22,20785.25,31121.95,5,,4,False
2019-02-20,714,EN,53,542.13,536.85,539.95,3,3,3,False
2019-02-20,25,NL,65,3367.59,2504.24,1684.54,4,4,4,False
2019-02-20,65078,US,17,199.59,399.63,599.39,3,3,3,False
2019-02-20,47,NL,86,8581.17,6429.83,4287.34,3,3,3,False
2019-02-20,23,CN,82,3090.69,1555.06,780.17,3,3,3,False
2019-02-20,557,EN,6,886.84,668.8,449.04,3,3,3,False
2019-02-20,19,US,34,5868.13,5860.69,5809.23,5,5,5,False
2019-02-20,3800,CN,83,29665.78,21940.87,14818.17,5,5,5,False
2019-02-20,493,NL,83,28520.64,21653.32,14265.48,3,3,3,False
2019-02-20,15,EN,82,5707.48,11426.48,17372.88,3,3,3,False
2019-02-20,12,US,79,5312.24,2666.41,1338.48,2,2,2,False
2019-02-20,15,NL,84,116.0,460.58,696.44,2,3,3,False
2019-02-20,15,US,92,11764.1,5912.99,2935.95,3,3,3,False
2019-02-20,52,EN,59,53787.87,26813.8,13343.96,2,2,2,False
2019-02-20,22019,EN,23,582.2,1154.27,1753.48,3,3,3,False
2019-02-20,11,NL,92,208.8,411.76,629.27,4,3,3,True
2019-02-20,14,US,94,458.91,1822.28,2747.42,3,3,3,False
2019-02-20,47,TR,38,77374.98,38597.02,19293.68,3,3,3,False
2019-02-20,775,CN,11,1146.87,4631.16,6883.51,4,4,4,False
2019-02-20,9467,EN,93,16262.47,12057.11,8069.55,3,3,3,False
2019-02-20,63225,US,52,2306.54,4652.81,6975.47,3,3,3,False
2019-02-20,150,NL,63,535.94,1065.0,2130.18,2,2,2,False
2019-02-20,13,NL,3,1513.65,1511.21,1502.91,3,3,3,False
2019-02-20,22,EN,93,2809.49,5641.13,8494.9,3,3,3,False
2019-02-21,41,EN,4,9721.77,4934.38,2446.39,2,2,2,False
2019-02-21,12506,TR,15,20943.16,15680.21,10413.11,3,3,3,False
2019-02-21,3798,NL,26,8346.62,6277.23,4202.79,2,2,2,True
2019-02-21,22,US,3,1164.76,1164.82,1160.18,5,5,5,False
2019-02-21,23514,CN,71,613.3,611.46,617.44,3,3,3,True
2019-02-21,30037,CN,47,363.97,1461.95,2195.85,3,3,3,False
2019-02-21,39716,TR,7,1757.34,3540.97,5316.83,5,5,5,False
2019-02-21,37,US,80,697.47,691.13,694.92,2,2,2,True
2019-02-21,14,CN,45,21057.95,10659.2,5287.92,5,5,5,False
2019-02-21,13,CN,43,15906.85,11894.86,7954.1,3,3,3,False
2019-02-21,131,US,66,233.21,467.89,930.52,4,4,4,False
2019-02-21,182,US,90,21445.52,21364.6,21287.28,2,2,2,False
2019-02-21,33483,EN,51,29780.81,14909.11,7430.72,2,2,2,False
2019-02-21,34,CN,33,11313.29,8465.49,5592.39,2,2,2,False
2019-02-21,1859,CN,61,1933.29,966.8,485.83,3,3,5,True
2019-02-21,12827,TR,20,740.8,1489.32,2227.52,2,2,2,True
2019-02-21,35,EN,23,1651.33,1665.69,1655.11,4,4,4,False
2019-02-21,34,EN,43,4431.4,3343.46,2203.3,2,2,2,False
2019-02-21,3081,CN,40,2583.37,5199.11,10419.0,2,2,2,False
2019-02-21,6095,NL,28,1151.64,1163.21,1153.28,2,2,2,False
2019-02-21,100433,NL,5,5804.41,11540.21,23009.86,4,4,4,False
2019-02-21,26894,US,55,368.18,1465.12,2227.28,5,5,5,False
2019-02-21,19247,EN,13,13524.14,27007.08,40372.55,5,5,5,False
2019-02-21,4065,CN,49,696.62,698.42,696.96,2,2,2,True
2019-02-21,14,CN,77,9652.33,7198.79,4833.89,2,2,2,False
2019-02-21,16506,CN,51,31948.53,15852.77,7950.21,3,3,3,False
2019-02-21,74906,TR,87,1349.99,2696.92,5315.38,3,3,3,True
2019-02-21,118,NL,76,8756.48,6589.71,4388.49,3,3,3,False
2019-02-21,53,TR,0,13903.2,7038.22,3485.46,4,4,4,False
2019-02-21,538,CN,11,24233.19,12073.76,6036.05,2,2,2,False
2019-02-21,96526,CN,23,6938.98,3447.7,1743.61,3,3,3,False
2019-02-21,11,EN,36,31351.15,15575.66,7762.32,2,2,2,False
2019-02-21,4957,EN,83,1948.83,3870.96,5803.26,3,3,3,False
2019-02-21,17616,NL,69,,,5205.91,3,3,3,False
2019-02-21,12910,US,75,1763.37,1770.84,1781.3,5,5,5,False
2019-02-21,909,CN,84,1221.1,612.85,307.75,3,3,3,True
2019-02-21,62750,EN,2,715.53,1434.29,2865.13,5,5,5,False
2019-02-21,15,NL,26,172.26,347.29,688.59,2,2,2,True
2019-02-21,28,TR,52,1538.88,3115.77,4648.65,4,4,4,False
2019-02-21,49,CN,99,150.19,298.21,602.4,4,4,4,False
2019-02-21,11,US,16,440.16,876.22,1745.12,4,4,4,False
2019-02-21,95,NL,14,2424.33,9672.9,14415.48,3,3,3,False
2019-02-21,16,US,38,35234.76,35668.97,35483.03,3,3,3,False
2019-02-21,5986,CN,3,1874.31,1407.31,939.59,3,3,3,True
2019-02-21,155,NL,16,745.39,736.67,741.2,5,5,5,False
2019-02-21,4701,EN,10,7325.01,7367.72,7332.15,2,2,2,False
2019-02-21,43,US,11,446.67,885.48,1337.95,1,1,1,False
2019-02-21,14,TR,31,118.19,479.38,710.09,3,3,4,False
2019-02-21,14,TR,26,12486.07,24723.63,37277.7,2,2,2,False
2019-02-21,21,US,43,4935.8,19663.06,29396.48,3,,3,False
2019-02-21,13,CN,42,207.84,826.15,1254.37,3,3,3,False
2019-02-21,24,CN,90,972.64,1949.68,3911.61,1,1,1,False
2019-02-21,1051,CN,48,3502.84,13945.88,20823.36,4,4,4,False
2019-02-21,31,TR,92,37280.66,28125.23,18674.14,1,1,1,False
2019-02-21,71,TR,72,8551.71,6412.41,4249.1,2,2,2,False
2019-02-21,11,EN,42,389.25,777.75,1567.71,3,3,3,True
2019-02-21,44655,CN,2,9431.38,9378.58,9468.1,2,2,2,False
2019-02-21,15,TR,28,1097.34,1091.18,1088.45,5,5,5,False
2019-02-21,75,TR,84,502.36,1003.35,2000.75,3,3,3,False
2019-02-21,104,CN,34,1504.78,6059.79,9028.81,4,2,4,False
2019-02-21,10577,CN,47,203.14,813.02,1212.21,3,3,3,False
2019-02-21,341,TR,73,2143.82,4282.5,8543.6,5,5,5,False
2019-02-21,109,US,86,1775.32,3579.93,7140.34,3,3,3,False
2019-02-21,4242,TR,38,16884.45,12576.8,8410.77,1,1,1,False
2019-02-21,1302,EN,88,19310.35,9696.28,4836.65,2,2,2,False
2019-02-21,12,NL,23,3770.83,3798.89,3804.6,3,3,3,False
2019-02-21,52,CN,19,7544.02,3810.84,1874.95,3,3,3,False
2019-02-21,125916,EN,14,6214.59,12428.04,24789.92,2,2,2,False
2019-02-21,340,US,84,14679.24,11020.96,7390.52,2,2,2,False
2019-02-21,172,NL,75,6885.5,13801.62,20656.14,3,3,3,False
2019-02-21,16,TR,17,1330.69,666.82,333.67,3,3,3,False
2019-02-21,23606,CN,59,1232.11,927.7,616.69,5,5,5,False
2019-02-21,14,TR,86,5842.07,11669.49,23371.09,1,1,1,False
2019-02-21,13,EN,92,2320.3,,1161.87,3,3,3,False
2019-02-21,204,CN,40,2116.14,2114.36,2122.41,3,3,3,False
2019-02-21,198,TR,99,13645.5,13744.87,13732.99,2,2,2,False
2019-02-21,130314,CN,68,6712.06,5009.59,3350.96,3,3,3,True
2019-02-21,14,EN,89,31204.64,15752.7,7834.87,3,3,3,False
2019-02-21,342,TR,74,734.68,1469.49,2945.53,3,3,3,False
2019-02-21,21,NL,10,2101.32,2126.97,2103.74,3,3,3,False
2019-02-21,4552,US,55,16645.17,16664.79,16641.05,2,2,2,False
2019-02-21,119,TR,17,2785.77,11205.21,16884.35,3,3,3,False
2019-02-21,2406,CN,11,392.56,1593.09,2364.96,2,2,2,False
2019-02-21,68,TR,15,52595.64,26504.84,13283.82,3,3,3,False
2019-02-21,885,CN,26,1604.93,3210.59,4833.87,3,3,3,False
2019-02-21,288,EN,99,7797.14,5935.85,3927.26,2,2,2,False
2019-02-21,99,US,16,6339.35,3190.58,1597.06,2,2,2,False
2019-02-21,642,CN,84,41714.53,31502.01,20831.7,1,1,1,False
2019-02-21,110,TR,30,7519.43,5633.1,3737.61,2,2,2,False
2019-02-21,15880,EN,34,637.41,1269.19,2530.05,2,2,2,False
2019-02-21,391,NL,26,16572.04,12258.84,8233.98,3,3,3,True
2019-02-21,50905,TR,86,1424.6,709.64,354.62,2,2,2,False
2019-02-21,24,US,31,1302.34,2587.79,5184.46,4,4,4,False
2019-02-21,13,EN,16,16791.3,16748.16,16833.5,3,3,3,False
2019-02-21,106,TR,10,9785.61,19483.95,39249.46,3,2,3,False
2019-02-21,19,CN,0,201.45,797.58,1210.39,2,2,2,False
2019-02-21,121,CN,91,174.28,347.45,696.58,3,3,3,False
2019-02-21,22,CN,81,1217.54,927.66,612.87,3,3,3,False
2019-02-21,33486,TR,48,936.17,933.37,928.78,3,3,3,True
2019-02-21,921,US,40,13872.56,27773.02,41752.5,3,3,3,False
2019-02-21,401,CN,19,1983.55,1486.86,1002.26,4,4,4,False
2019-02-22,12755,TR,70,1621.28,6522.16,9826.89,5,4,4,False
2019-02-22,14,TR,36,3247.59,12847.91,19473.55,3,3,3,False
2019-02-22,29275,US,15,215.99,852.88,1283.38,4,4,4,False
2019-02-22,340,EN,38,333.2,1321.63,1996.71,4,4,4,False
2019-02-22,15,EN,44,141.25,284.79,568.0,1,1,1,False
2019-02-22,18647,TR,63,138.27,278.78,550.72,3,3,3,True
2019-02-22,261,EN,46,17370.64,17480.84,17357.59,3,3,3,False
2019-02-22,1425,NL,22,55059.64,41270.48,27379.99,3,3,3,False
2019-02-22,45411,US,31,8963.44,6669.03,4456.3,4,4,4,False
2019-02-22,43849,TR,48,2082.92,4195.01,8342.99,3,3,3,True
2019-02-22,44983,EN,80,325.39,1305.72,1970.76,1,1,1,True
2019-02-22,158,EN,18,20947.16,20985.19,21011.93,3,3,3,False
2019-02-22,8074,US,97,2068.66,8194.27,12369.86,4,4,4,False
2019-02-22,26,CN,77,5005.58,9972.3,19968.54,4,4,4,False
2019-02-22,21473,EN,66,2826.84,2116.07,1404.09,1,1,1,True
2019-02-22,70,US,38,1600.67,1195.1,801.64,3,3,3,False
2019-02-22,271,CN,88,134.81,548.38,819.82,1,1,1,True
2019-02-22,44219,TR,59,2387.18,4775.19,7162.56,4,4,4,False
2019-02-22,15827,CN,10,1262.79,939.88,632.4,4,4,4,True
2019-02-22,92064,EN,48,18057.83,17944.54,17949.6,3,3,3,False
2019-02-22,88,TR,14,144.81,580.63,866.68,3,3,3,False
2019-02-22,16,TR,82,1065.35,1063.03,1067.48,4,4,4,False
2019-02-22,55553,CN,60,480.03,958.04,1905.87,1,1,1,True
2019-02-22,381,TR,42,1459.51,2958.17,5847.3,4,4,4,False
2019-02-22,43176,CN,14,156.42,626.1,938.95,2,2,2,True
2019-02-22,6544,CN,78,6993.76,13878.41,27684.85,3,3,3,False
2019-02-22,36239,CN,78,683.83,683.01,684.8,3,3,3,False
2019-02-22,2592,US,72,2121.62,1572.12,1055.42,4,4,4,False
2019-02-22,17137,EN,4,1478.24,5956.69,8946.43,2,2,2,False
2019-02-22,14,TR,82,3282.09,3295.57,3261.94,2,2,2,False
2019-02-22,111260,NL,87,8590.6,4269.52,2135.3,3,3,3,True
2019-02-22,18,EN,28,564.69,560.09,562.97,3,3,3,False
2019-02-22,11,NL,61,3861.15,2903.93,1949.1,2,2,3,False
2019-02-22,593,CN,59,1067.06,1069.4,1069.45,3,3,3,False
2019-02-22,5140,TR,68,286.89,575.45,1146.07,1,1,1,False
2019-02-22,5425,EN,21,8907.2,4481.15,2215.95,4,4,4,False
2019-02-22,68,NL,12,19590.2,14626.67,9773.14,3,3,3,False
2019-02-22,8494,NL,49,200.55,404.0,608.23,2,2,2,True
2019-02-22,24615,NL,46,1876.0,1895.92,1882.45,3,3,3,False
2019-02-22,1520,EN,28,2485.03,4970.14,9959.54,2,2,2,False
2019-02-22,112,US,79,263.27,526.86,1055.13,2,3,3,False
2019-02-22,1586,CN,99,26044.95,19508.2,13005.03,3,3,3,False
2019-02-22,31166,TR,16,187.85,375.69,752.85,3,3,3,False
2019-02-22,49309,NL,19,14729.9,11149.31,7505.2,3,3,5,False
2019-02-22,11,EN,77,2299.17,4591.83,6901.71,4,4,4,False
2019-02-22,14,NL,5,7373.49,5526.56,3695.11,3,3,3,False
2019-02-22,11,EN,21,2647.58,1999.89,1338.72,3,3,3,False
2019-02-22,378,US,8,3567.22,2653.37,1792.34,2,2,2,False
2019-02-22,198,NL,31,2719.04,5438.99,10930.38,4,4,4,False
2019-02-22,708,NL,87,6308.51,12406.01,18719.61,3,3,3,False
2019-02-22,3664,TR,32,219.69,443.04,664.35,3,3,3,False
2019-02-22,90,EN,76,5615.61,4257.63,2781.12,5,5,5,False
